productId,supplierId,supplierName,name,category,currentPrice,originalPrice,cost,suggestedPrice,suggestedMargin,stock,maxStock,minStockLevel,expirationDate,daysUntilExpiry,isPerishable,sku,status,lastUpdated,updatedAt,margin,priceChange,demand,clearanceRate,wasteReduction,mlScore,priceFactors.expirationUrgency,priceFactors.stockLevel,priceFactors.timeOfDay,priceFactors.demandForecast,priceFactors.competitorPrice,priceFactors.seasonality,priceFactors.marketTrend,optimization.wasteReduction,optimization.clearanceRate,optimization.revenueSaved,optimization.lastOptimization
furniture-ikea-001,ikea-supplier-001,IKEA India Pvt. Ltd.,"IKEA LACK Coffee Table - White, 90x55 cm",Furniture,1290.0,1590.0,520.0,1350.0,61.0,48,100,15,,,False,FURNITURE-IKEA-001,active,2025-07-07T11:09:39.706926+00:00,2025-07-07T11:09:39.706926+00:00,59.7,-18.9,82,52,94,91,0,52,40,82,1329.75,70,76,94,52,2880.0,2025-07-07T11:09:39.706926+00:00
furniture-ikea-002,ikea-supplier-001,IKEA India Pvt. Ltd.,"IKEA ADDE Chair - Black, Lightweight",Furniture,1790.0,2190.0,710.0,1850.0,62.0,38,80,10,,,False,FURNITURE-IKEA-002,active,2025-07-07T11:09:39.706945+00:00,2025-07-07T11:09:39.706945+00:00,60.3,-18.3,84,53,89,78,0,50,50,84,1822.25,72,78,89,53,2280.0,2025-07-07T11:09:39.706945+00:00
furniture-ikea-003,ikea-supplier-001,IKEA India Pvt. Ltd.,IKEA BRIMNES 3-Door Wardrobe - White,Furniture,11990.0,13990.0,4900.0,12250.0,60.0,24,50,6,,,False,FURNITURE-IKEA-003,active,2025-07-07T11:09:39.706965+00:00,2025-07-07T11:09:39.706965+00:00,59.1,-14.3,87,52,86,71,0,48,45,87,12066.25,74,81,86,52,6240.0,2025-07-07T11:09:39.706965+00:00
furniture-ul-001,urbanladder-supplier-001,Urban Ladder Home Décor Solutions Pvt. Ltd.,Urban Ladder Pike Solid Wood Coffee Table - Walnut Finish,Furniture,4990.0,5990.0,2000.0,5200.0,61.5,34,60,8,,,False,FURNITURE-UL-001,active,2025-07-07T11:09:39.706986+00:00,2025-07-07T11:09:39.706986+00:00,59.9,-16.7,84,43,91,82,0,50,50,84,5122.0,70,75,91,43,7140.0,2025-07-07T11:09:39.706986+00:00
furniture-ul-002,urbanladder-supplier-001,Urban Ladder Home Décor Solutions Pvt. Ltd.,"Urban Ladder Wallace Office Chair - Mesh Back, Adjustable Height",Furniture,7490.0,8490.0,3100.0,7650.0,59.5,28,50,6,,,False,FURNITURE-UL-002,active,2025-07-07T11:09:39.707006+00:00,2025-07-07T11:09:39.707006+00:00,58.6,-11.8,86,44,94,83,0,45,40,86,7535.25,72,78,94,44,4480.0,2025-07-07T11:09:39.707006+00:00
furniture-ul-003,urbanladder-supplier-001,Urban Ladder Home Décor Solutions Pvt. Ltd.,"Urban Ladder Wilcot Engineered Wood Bookshelf - Open Shelves, Walnut",Furniture,6490.0,7990.0,2550.0,6750.0,62.2,30,55,7,,,False,FURNITURE-UL-003,active,2025-07-07T11:09:39.707027+00:00,2025-07-07T11:09:39.707027+00:00,60.7,-18.8,83,45,89,83,0,48,50,83,6648.75,73,76,89,45,7800.0,2025-07-07T11:09:39.707027+00:00
sofa-ikea-001,ikea-supplier-001,IKEA India Pvt. Ltd.,IKEA KLIPPAN 2-Seater Sofa - Vissle Grey,Furniture,15990.0,17990.0,7200.0,16500.0,56.0,20,40,5,,,False,SOFA-IKEA-001,active,2025-07-07T11:09:39.707046+00:00,2025-07-07T11:09:39.707046+00:00,55.0,-11.1,88,50,91,75,0,45,50,88,16252.5,72,79,91,50,10200.0,2025-07-07T11:09:39.707046+00:00
sofa-ikea-002,ikea-supplier-001,IKEA India Pvt. Ltd.,IKEA FÄRLÖV 3-Seater Sofa - Flodafors Beige,Furniture,29990.0,33990.0,12700.0,31000.0,59.0,12,30,4,,,False,SOFA-IKEA-002,active,2025-07-07T11:09:39.707066+00:00,2025-07-07T11:09:39.707066+00:00,57.7,-11.8,91,60,93,73,0,38,45,91,30535.0,75,83,93,60,12120.0,2025-07-07T11:09:39.707066+00:00
sofa-ikea-003,ikea-supplier-001,IKEA India Pvt. Ltd.,IKEA VIMLE Sofa-bed with Storage - Blue,Furniture,35990.0,39990.0,14500.0,37000.0,61.0,15,30,4,,,False,SOFA-IKEA-003,active,2025-07-07T11:09:39.707085+00:00,2025-07-07T11:09:39.707085+00:00,59.7,-10.0,89,50,87,87,0,42,48,89,36445.0,74,81,87,50,15150.0,2025-07-07T11:09:39.707085+00:00
garden-ikea-001,ikea-supplier-001,IKEA India Pvt. Ltd.,"IKEA APPLARO Outdoor Chair with Armrest - Foldable, Brown",Garden Furniture,2490.0,2890.0,990.0,2600.0,61.0,28,60,8,,,False,GARDEN-IKEA-001,active,2025-07-07T11:09:39.707103+00:00,2025-07-07T11:09:39.707103+00:00,60.2,-13.8,81,53,93,71,0,50,40,81,2561.0,78,79,93,53,3080.0,2025-07-07T11:09:39.707103+00:00
garden-ikea-002,ikea-supplier-001,IKEA India Pvt. Ltd.,"IKEA SJALLAND Outdoor Dining Table - Aluminum, Grey",Garden Furniture,8990.0,9990.0,3850.0,9300.0,58.6,16,30,4,,,False,GARDEN-IKEA-002,active,2025-07-07T11:09:39.707122+00:00,2025-07-07T11:09:39.707122+00:00,57.2,-10.0,88,47,93,91,0,42,48,88,9160.5,80,83,93,47,4960.0,2025-07-07T11:09:39.707122+00:00
garden-ikea-003,ikea-supplier-001,IKEA India Pvt. Ltd.,IKEA SOLVINDEN Solar-powered Outdoor Lamp - Ball Shaped,Garden Accessories,790.0,990.0,310.0,820.0,62.0,34,60,6,,,False,GARDEN-IKEA-003,active,2025-07-07T11:09:39.707141+00:00,2025-07-07T11:09:39.707141+00:00,60.8,-20.2,84,43,88,90,0,56,45,84,807.7,77,75,88,43,1020.0,2025-07-07T11:09:39.707141+00:00
garden-ul-001,urbanladder-supplier-001,Urban Ladder Home Décor Solutions Pvt. Ltd.,Urban Ladder Outdoor Wicker Lounge Chair with Cushion - Brown,Garden Furniture,5990.0,6990.0,2400.0,6250.0,61.6,22,40,6,,,False,GARDEN-UL-001,active,2025-07-07T11:09:39.707160+00:00,2025-07-07T11:09:39.707160+00:00,59.9,-14.3,85,45,95,75,0,48,50,85,6156.25,80,78,95,45,5720.0,2025-07-07T11:09:39.707160+00:00
garden-ul-002,urbanladder-supplier-001,Urban Ladder Home Décor Solutions Pvt. Ltd.,Urban Ladder Foldable Outdoor Picnic Table with Bench,Garden Furniture,8490.0,9790.0,3450.0,8750.0,60.5,18,35,5,,,False,GARDEN-UL-002,active,2025-07-07T11:09:39.707179+00:00,2025-07-07T11:09:39.707179+00:00,59.4,-13.3,88,49,89,95,0,46,40,88,8618.75,82,81,89,49,4680.0,2025-07-07T11:09:39.707179+00:00
garden-ul-003,urbanladder-supplier-001,Urban Ladder Home Décor Solutions Pvt. Ltd.,Urban Ladder Garden Swing Chair with Stand - Black & Grey,Garden Furniture,12990.0,14990.0,5100.0,13300.0,61.7,12,25,3,,,False,GARDEN-UL-003,active,2025-07-07T11:09:39.707200+00:00,2025-07-07T11:09:39.707200+00:00,60.7,-13.3,90,52,90,81,0,42,50,90,13100.5,84,83,90,52,3720.0,2025-07-07T11:09:39.707200+00:00
phone-samsung-001,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy S24 Ultra 5G (Titanium Black, 12GB RAM, 256GB)",Phones,129999.0,139999.0,84900.0,132000.0,36.0,24,40,6,,,False,PHONE-SAMSUNG-001,active,2025-07-07T11:09:39.707220+00:00,2025-07-07T11:09:39.707220+00:00,34.7,-7.1,92,40,91,78,0,48,55,92,130020.0,75,85,91,40,48024.0,2025-07-07T11:09:39.707220+00:00
phone-samsung-002,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 128GB)",Phones,37999.0,41999.0,26200.0,38900.0,32.6,38,70,10,,,False,PHONE-SAMSUNG-002,active,2025-07-07T11:09:39.707239+00:00,2025-07-07T11:09:39.707239+00:00,31.1,-9.5,88,46,87,80,0,54,48,88,38316.5,70,78,87,46,34238.0,2025-07-07T11:09:39.707239+00:00
phone-samsung-003,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy M15 5G (Smoky Teal, 6GB RAM, 128GB)",Phones,13499.0,14999.0,8800.0,13990.0,37.0,50,100,15,,,False,PHONE-SAMSUNG-003,active,2025-07-07T11:09:39.707258+00:00,2025-07-07T11:09:39.707258+00:00,34.8,-10.0,85,50,90,88,0,60,42,85,13780.15,68,74,90,50,24550.0,2025-07-07T11:09:39.707258+00:00
phone-samsung-004,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy Z Fold5 5G (Icy Blue, 12GB RAM, 512GB)",Phones,154999.0,164999.0,104500.0,158000.0,33.8,18,30,5,,,False,PHONE-SAMSUNG-004,active,2025-07-07T11:09:39.707277+00:00,2025-07-07T11:09:39.707277+00:00,32.6,-6.1,90,40,86,79,0,42,58,90,155630.0,73,86,86,40,54018.0,2025-07-07T11:09:39.707277+00:00
phone-samsung-005,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy S23 FE 5G (Graphite, 8GB RAM, 128GB)",Phones,44999.0,49999.0,29800.0,45900.0,35.0,35,70,8,,,False,PHONE-SAMSUNG-005,active,2025-07-07T11:09:39.707306+00:00,2025-07-07T11:09:39.707306+00:00,33.8,-10.0,87,50,89,85,0,49,46,87,45211.5,69,79,89,50,31535.0,2025-07-07T11:09:39.707306+00:00
phone-samsung-006,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy A15 5G (Blue, 6GB RAM, 128GB)",Phones,15499.0,16999.0,10200.0,15990.0,36.2,46,90,10,,,False,PHONE-SAMSUNG-006,active,2025-07-07T11:09:39.707327+00:00,2025-07-07T11:09:39.707327+00:00,34.2,-8.8,84,49,91,80,0,53,45,84,15750.15,66,77,91,49,22586.0,2025-07-07T11:09:39.707327+00:00
phone-samsung-007,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Galaxy M14 5G (Berry Blue, 6GB RAM, 128GB)",Phones,11499.0,12999.0,7200.0,11990.0,39.9,52,100,12,,,False,PHONE-SAMSUNG-007,active,2025-07-07T11:09:39.707347+00:00,2025-07-07T11:09:39.707347+00:00,37.4,-11.5,83,48,89,82,0,60,44,83,11810.15,68,74,89,48,25532.0,2025-07-07T11:09:39.707347+00:00
phone-apple-001,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone 15 Pro Max (Natural Titanium, 256GB)",Phones,159900.0,169900.0,112500.0,162000.0,30.6,18,30,5,,,False,PHONE-APPLE-001,active,2025-07-07T11:09:39.707366+00:00,2025-07-07T11:09:39.707366+00:00,29.6,-5.9,93,40,88,89,0,38,60,93,159570.0,80,90,88,40,37800.0,2025-07-07T11:09:39.707366+00:00
phone-apple-002,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone 14 (Midnight, 128GB)",Phones,61999.0,69900.0,43500.0,63500.0,31.4,26,60,8,,,False,PHONE-APPLE-002,active,2025-07-07T11:09:39.707385+00:00,2025-07-07T11:09:39.707385+00:00,29.8,-11.3,86,57,92,87,0,48,45,86,62547.5,74,83,92,57,39026.0,2025-07-07T11:09:39.707385+00:00
phone-apple-003,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone 13 (Blue, 128GB)",Phones,52999.0,59900.0,38500.0,54500.0,29.4,30,60,10,,,False,PHONE-APPLE-003,active,2025-07-07T11:09:39.707404+00:00,2025-07-07T11:09:39.707404+00:00,27.4,-11.5,84,50,93,89,0,52,50,84,53682.5,71,78,93,50,45030.0,2025-07-07T11:09:39.707404+00:00
phone-apple-004,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone 15 (Blue, 128GB)",Phones,74900.0,79900.0,52200.0,76500.0,31.7,24,50,6,,,False,PHONE-APPLE-004,active,2025-07-07T11:09:39.707423+00:00,2025-07-07T11:09:39.707423+00:00,30.3,-6.3,88,52,92,85,0,46,52,88,75352.5,77,84,92,52,38400.0,2025-07-07T11:09:39.707423+00:00
phone-apple-005,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone 15 Plus (Pink, 256GB)",Phones,89900.0,99900.0,63500.0,92500.0,31.3,20,40,5,,,False,PHONE-APPLE-005,active,2025-07-07T11:09:39.707442+00:00,2025-07-07T11:09:39.707442+00:00,29.4,-10.0,91,50,89,70,0,42,50,91,91112.5,79,86,89,50,52000.0,2025-07-07T11:09:39.707442+00:00
phone-apple-006,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone SE (3rd Gen, Midnight, 64GB)",Phones,49900.0,53900.0,31500.0,51500.0,38.8,36,70,10,,,False,PHONE-APPLE-006,active,2025-07-07T11:09:39.707462+00:00,2025-07-07T11:09:39.707462+00:00,36.9,-7.4,84,49,93,80,0,54,48,84,50727.5,68,76,93,49,57600.0,2025-07-07T11:09:39.707462+00:00
phone-apple-007,apple-supplier-001,Apple India Pvt. Ltd.,"Apple iPhone 14 Plus (Starlight, 128GB)",Phones,70900.0,79900.0,47500.0,72500.0,34.5,28,50,8,,,False,PHONE-APPLE-007,active,2025-07-07T11:09:39.707481+00:00,2025-07-07T11:09:39.707481+00:00,33.0,-11.3,86,44,93,85,0,50,46,86,71412.5,73,81,93,44,44800.0,2025-07-07T11:09:39.707481+00:00
phone-oneplus-001,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus 12 5G (Flowy Emerald, 12GB RAM, 256GB)",Phones,64999.0,69999.0,41500.0,66500.0,37.7,32,60,8,,,False,PHONE-ONEPLUS-001,active,2025-07-07T11:09:39.707502+00:00,2025-07-07T11:09:39.707502+00:00,36.2,-7.1,89,47,87,77,0,50,52,89,65502.5,75,82,87,47,48032.0,2025-07-07T11:09:39.707502+00:00
phone-oneplus-002,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus Nord CE4 5G (Celadon Marble, 8GB RAM, 128GB)",Phones,24999.0,27999.0,16400.0,25900.0,36.7,50,80,12,,,False,PHONE-ONEPLUS-002,active,2025-07-07T11:09:39.707521+00:00,2025-07-07T11:09:39.707521+00:00,34.4,-10.7,86,38,92,75,0,54,48,86,25511.5,70,78,92,38,45050.0,2025-07-07T11:09:39.707521+00:00
phone-oneplus-003,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus 12R 5G (Iron Gray, 8GB RAM, 128GB)",Phones,39999.0,42999.0,25800.0,40900.0,37.0,28,50,7,,,False,PHONE-ONEPLUS-003,active,2025-07-07T11:09:39.707541+00:00,2025-07-07T11:09:39.707541+00:00,35.5,-7.0,87,44,86,93,0,49,45,87,40286.5,73,79,86,44,25228.0,2025-07-07T11:09:39.707541+00:00
phone-oneplus-004,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus Nord 3 5G (Misty Green, 8GB RAM, 128GB)",Phones,33999.0,37999.0,21400.0,34900.0,38.7,30,55,9,,,False,PHONE-ONEPLUS-004,active,2025-07-07T11:09:39.707567+00:00,2025-07-07T11:09:39.707567+00:00,37.1,-10.5,83,45,95,91,0,47,46,83,34376.5,71,76,95,45,27030.0,2025-07-07T11:09:39.707567+00:00
phone-oneplus-005,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus 11R 5G (Sonic Black, 16GB RAM, 256GB)",Phones,45999.0,49999.0,30500.0,47000.0,35.1,22,45,6,,,False,PHONE-ONEPLUS-005,active,2025-07-07T11:09:39.707587+00:00,2025-07-07T11:09:39.707587+00:00,33.7,-8.0,89,51,85,74,0,44,50,89,46295.0,74,81,85,51,22022.0,2025-07-07T11:09:39.707587+00:00
phone-oneplus-006,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB)",Phones,17999.0,19999.0,11200.0,18500.0,39.5,44,80,10,,,False,PHONE-ONEPLUS-006,active,2025-07-07T11:09:39.707606+00:00,2025-07-07T11:09:39.707606+00:00,37.8,-10.0,85,45,89,94,0,58,45,85,18222.5,68,74,89,45,22044.0,2025-07-07T11:09:39.707606+00:00
phone-oneplus-007,oneplus-supplier-001,OnePlus India Pvt. Ltd.,"OnePlus 11 5G (Titan Black, 8GB RAM, 128GB)",Phones,56999.0,59999.0,37200.0,58000.0,35.8,26,50,7,,,False,PHONE-ONEPLUS-007,active,2025-07-07T11:09:39.707631+00:00,2025-07-07T11:09:39.707631+00:00,34.7,-5.0,88,48,85,87,0,46,51,88,57130.0,73,80,85,48,26026.0,2025-07-07T11:09:39.707631+00:00
laptop-asus-001,asus-supplier-001,ASUS India Pvt. Ltd.,"ASUS ROG Strix G16 (2024) Intel Core i9 13th Gen, RTX 4060, 16GB RAM, 1TB SSD, 16"" FHD+",Laptops,149990.0,159990.0,101000.0,152000.0,33.6,20,40,6,,,False,LAPTOP-ASUS-001,active,2025-07-07T11:09:39.707650+00:00,2025-07-07T11:09:39.707650+00:00,32.7,-6.3,91,50,93,81,0,45,50,91,149720.0,76,84,93,50,40200.0,2025-07-07T11:09:39.707650+00:00
laptop-asus-002,asus-supplier-001,ASUS India Pvt. Ltd.,"ASUS TUF Gaming F15, Intel Core i5 11th Gen, RTX 3050, 16GB RAM, 512GB SSD, 15.6"" FHD",Laptops,63990.0,72990.0,42000.0,65900.0,36.2,30,60,8,,,False,LAPTOP-ASUS-002,active,2025-07-07T11:09:39.707670+00:00,2025-07-07T11:09:39.707670+00:00,34.4,-12.3,86,50,94,82,0,52,46,86,64911.5,72,78,94,50,57300.0,2025-07-07T11:09:39.707670+00:00
laptop-asus-003,asus-supplier-001,ASUS India Pvt. Ltd.,"ASUS ZenBook 14 OLED, AMD Ryzen 7 7730U, 16GB RAM, 512GB SSD, Windows 11, 14"" 2.8K OLED",Laptops,78990.0,89990.0,54000.0,80500.0,33.0,22,40,6,,,False,LAPTOP-ASUS-003,active,2025-07-07T11:09:39.707689+00:00,2025-07-07T11:09:39.707689+00:00,31.6,-12.2,87,45,91,83,0,47,50,87,79292.5,73,80,91,45,33220.0,2025-07-07T11:09:39.707689+00:00
laptop-asus-004,asus-supplier-001,ASUS India Pvt. Ltd.,"ASUS VivoBook 15, Intel Core i3 12th Gen, 8GB RAM, 512GB SSD, Windows 11, 15.6"" FHD",Laptops,37990.0,44990.0,26400.0,38900.0,32.2,42,80,10,,,False,LAPTOP-ASUS-004,active,2025-07-07T11:09:39.707708+00:00,2025-07-07T11:09:39.707708+00:00,30.5,-15.6,84,47,85,95,0,58,44,84,38316.5,68,75,85,47,38220.0,2025-07-07T11:09:39.707708+00:00
laptop-asus-005,asus-supplier-001,ASUS India Pvt. Ltd.,"ASUS ROG Zephyrus G14, Ryzen 9 7940HS, RTX 4060, 16GB RAM, 1TB SSD, 14"" QHD+",Laptops,139999.0,149999.0,97500.0,143000.0,31.9,14,30,4,,,False,LAPTOP-ASUS-005,active,2025-07-07T11:09:39.707728+00:00,2025-07-07T11:09:39.707728+00:00,30.4,-6.7,90,53,86,86,0,41,55,90,140855.0,76,82,86,53,42014.0,2025-07-07T11:09:39.707728+00:00
laptop-hp-001,hp-supplier-001,HP India Sales Pvt. Ltd.,"HP Pavilion Plus 14, Intel Core i7 13th Gen, 16GB RAM, 1TB SSD, 14"" OLED, Windows 11",Laptops,88990.0,96990.0,61400.0,90500.0,32.2,20,40,6,,,False,LAPTOP-HP-001,active,2025-07-07T11:09:39.707747+00:00,2025-07-07T11:09:39.707747+00:00,31.0,-8.2,88,50,95,71,0,44,53,88,89142.5,75,83,95,50,30200.0,2025-07-07T11:09:39.707747+00:00
laptop-hp-002,hp-supplier-001,HP India Sales Pvt. Ltd.,"HP Victus Gaming Laptop, AMD Ryzen 7 7840HS, 16GB RAM, 512GB SSD, RTX 3050, 16.1"" FHD",Laptops,73990.0,79990.0,48800.0,75500.0,35.2,26,50,7,,,False,LAPTOP-HP-002,active,2025-07-07T11:09:39.707766+00:00,2025-07-07T11:09:39.707766+00:00,34.0,-7.5,87,48,95,88,0,50,49,87,74367.5,73,79,95,48,39260.0,2025-07-07T11:09:39.707766+00:00
laptop-hp-003,hp-supplier-001,HP India Sales Pvt. Ltd.,"HP 15s Laptop, Intel Core i5 12th Gen, 16GB RAM, 512GB SSD, Windows 11, 15.6"" FHD",Laptops,52990.0,59990.0,36200.0,54500.0,33.6,36,70,10,,,False,LAPTOP-HP-003,active,2025-07-07T11:09:39.707786+00:00,2025-07-07T11:09:39.707786+00:00,31.7,-11.7,84,49,88,80,0,53,47,84,53682.5,70,76,88,49,54360.0,2025-07-07T11:09:39.707786+00:00
laptop-hp-004,hp-supplier-001,HP India Sales Pvt. Ltd.,"HP Envy x360, AMD Ryzen 5 7530U, 8GB RAM, 512GB SSD, 15.6"" Touchscreen, Windows 11",Laptops,61990.0,69990.0,40500.0,63500.0,36.2,28,55,8,,,False,LAPTOP-HP-004,active,2025-07-07T11:09:39.707806+00:00,2025-07-07T11:09:39.707806+00:00,34.7,-11.4,85,49,95,77,0,48,51,85,62547.5,72,78,95,49,42280.0,2025-07-07T11:09:39.707806+00:00
laptop-hp-005,hp-supplier-001,HP India Sales Pvt. Ltd.,"HP Chromebook x360, Intel Celeron N4020, 4GB RAM, 64GB eMMC, 14"" Touch, Chrome OS",Laptops,23990.0,26990.0,16200.0,24500.0,34.0,44,80,12,,,False,LAPTOP-HP-005,active,2025-07-07T11:09:39.707827+00:00,2025-07-07T11:09:39.707827+00:00,32.5,-11.1,80,45,86,72,0,57,43,80,24132.5,65,74,86,45,22440.0,2025-07-07T11:09:39.707827+00:00
laptop-dell-001,dell-supplier-001,Dell Technologies India Pvt. Ltd.,"Dell Inspiron 15, Intel Core i5 12th Gen, 16GB RAM, 512GB SSD, Windows 11, 15.6"" FHD",Laptops,59990.0,64990.0,41500.0,61500.0,32.5,32,60,8,,,False,LAPTOP-DELL-001,active,2025-07-07T11:09:39.707846+00:00,2025-07-07T11:09:39.707846+00:00,30.8,-7.7,85,47,95,79,0,48,47,85,60577.5,72,78,95,47,48320.0,2025-07-07T11:09:39.707846+00:00
laptop-dell-002,dell-supplier-001,Dell Technologies India Pvt. Ltd.,"Dell Vostro 14, Intel Core i3 12th Gen, 8GB RAM, 512GB SSD, 14"" FHD, Windows 11",Laptops,41990.0,46990.0,28900.0,42900.0,32.7,38,70,10,,,False,LAPTOP-DELL-002,active,2025-07-07T11:09:39.707865+00:00,2025-07-07T11:09:39.707865+00:00,31.2,-10.6,82,46,87,78,0,51,45,82,42256.5,69,74,87,46,34580.0,2025-07-07T11:09:39.707865+00:00
laptop-dell-003,dell-supplier-001,Dell Technologies India Pvt. Ltd.,"Dell G15 Gaming Laptop, Ryzen 7 7840HS, 16GB RAM, 512GB SSD, RTX 4060, 15.6"" 165Hz",Laptops,99990.0,109990.0,69900.0,102500.0,31.8,18,30,5,,,False,LAPTOP-DELL-003,active,2025-07-07T11:09:39.707885+00:00,2025-07-07T11:09:39.707885+00:00,30.1,-9.1,89,40,85,88,0,42,51,89,100962.5,77,84,85,40,45180.0,2025-07-07T11:09:39.707885+00:00
laptop-dell-004,dell-supplier-001,Dell Technologies India Pvt. Ltd.,"Dell XPS 13, Intel Evo i7 12th Gen, 16GB RAM, 1TB SSD, 13.4"" UHD+, Windows 11",Laptops,134990.0,144990.0,93000.0,138000.0,32.6,14,25,4,,,False,LAPTOP-DELL-004,active,2025-07-07T11:09:39.707904+00:00,2025-07-07T11:09:39.707904+00:00,31.1,-6.9,91,44,95,84,0,40,54,91,135930.0,78,86,95,44,42140.0,2025-07-07T11:09:39.707904+00:00
laptop-dell-005,dell-supplier-001,Dell Technologies India Pvt. Ltd.,"Dell Inspiron 14 2-in-1, Intel Core i7 13th Gen, 16GB RAM, 512GB SSD, Touchscreen",Laptops,79990.0,86990.0,55400.0,81500.0,31.9,22,45,6,,,False,LAPTOP-DELL-005,active,2025-07-07T11:09:39.707923+00:00,2025-07-07T11:09:39.707923+00:00,30.7,-8.0,86,51,85,84,0,45,50,86,80277.5,74,81,85,51,33220.0,2025-07-07T11:09:39.707923+00:00
tv-samsung-001,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Crystal 4K Neo Series, 43"" Ultra HD Smart LED TV (UA43AUE65AKXXL)",Smart TVs,31990.0,42990.0,21500.0,33500.0,36.0,38,70,10,,,False,TV-SAMSUNG-001,active,2025-07-07T11:09:39.707943+00:00,2025-07-07T11:09:39.707943+00:00,32.8,-25.6,84,46,85,76,0,51,47,84,32997.5,68,74,85,46,57380.0,2025-07-07T11:09:39.707943+00:00
tv-samsung-002,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung QLED 4K TV, 55"" Ultra HD Smart TV with Alexa (QA55Q60BAKLXL)",Smart TVs,69990.0,79990.0,48900.0,71500.0,31.6,20,40,6,,,False,TV-SAMSUNG-002,active,2025-07-07T11:09:39.707962+00:00,2025-07-07T11:09:39.707962+00:00,30.1,-12.5,89,50,91,93,0,42,53,89,70427.5,74,80,91,50,30200.0,2025-07-07T11:09:39.707962+00:00
tv-samsung-003,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung The Frame 4K QLED TV, 50"" Art Mode Smart TV (QA50LS03AAKLXL)",Smart TVs,58990.0,69990.0,39800.0,60500.0,34.2,16,35,5,,,False,TV-SAMSUNG-003,active,2025-07-07T11:09:39.707982+00:00,2025-07-07T11:09:39.707982+00:00,32.5,-15.7,87,54,91,74,0,39,52,87,59592.5,72,79,91,54,24160.0,2025-07-07T11:09:39.707982+00:00
tv-samsung-004,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung 32"" Wondertainment HD Ready Smart LED TV (UA32T4340BKXXL)",Smart TVs,13990.0,17990.0,9600.0,14500.0,33.8,46,90,12,,,False,TV-SAMSUNG-004,active,2025-07-07T11:09:39.708001+00:00,2025-07-07T11:09:39.708001+00:00,31.4,-22.2,81,49,90,84,0,58,46,81,14282.5,65,72,90,49,23460.0,2025-07-07T11:09:39.708001+00:00
tv-samsung-005,samsung-supplier-001,Samsung Electronics India Pvt. Ltd.,"Samsung Neo QLED 8K TV, 65"" Ultra HD Smart TV with Quantum Matrix Tech (QA65QN800CKXXL)",Smart TVs,329990.0,379990.0,238000.0,339000.0,29.8,8,15,3,,,False,TV-SAMSUNG-005,active,2025-07-07T11:09:39.708024+00:00,2025-07-07T11:09:39.708024+00:00,27.9,-13.2,93,47,85,85,0,35,55,93,333915.0,79,85,85,47,72080.0,2025-07-07T11:09:39.708024+00:00
tv-lg-001,lg-supplier-001,LG Electronics India Pvt. Ltd.,"LG 32"" HD Ready Smart LED TV, WebOS (32LM563BPTC)",Smart TVs,13490.0,16990.0,9100.0,13900.0,34.5,44,85,10,,,False,TV-LG-001,active,2025-07-07T11:09:39.708044+00:00,2025-07-07T11:09:39.708044+00:00,32.5,-20.6,82,48,93,70,0,56,46,82,13691.5,67,73,93,48,18040.0,2025-07-07T11:09:39.708044+00:00
tv-lg-002,lg-supplier-001,LG Electronics India Pvt. Ltd.,"LG 43"" 4K Ultra HD Smart LED TV, WebOS (43UR7500PSC)",Smart TVs,28990.0,37990.0,19400.0,29500.0,34.2,30,55,8,,,False,TV-LG-002,active,2025-07-07T11:09:39.708063+00:00,2025-07-07T11:09:39.708063+00:00,33.1,-23.7,86,45,93,73,0,47,50,86,29057.5,72,76,93,45,15300.0,2025-07-07T11:09:39.708063+00:00
